transaction_id,ts,hour,user_id,amount,merchant,is_new_device,is_new_location,merchant_risk,txn_freq_1h,decision,risk_score,reasons,label
TXN_105362,2026-09-20 04:18:21,4,U5040,360.09,BigBasket,0,0,0.05,0,REAL,0.15,Unusual time pattern (late night),0
TXN_105363,2026-09-20 14:19:07,14,U2086,1259.85,BigBasket,0,0,0.05,0,REAL,0.05,No strong risk signals detected,0
TXN_105364,2026-09-20 00:29:11,0,U1162,2896.59,Paytm,0,0,0.08,2,REAL,0.15,Unusual time pattern (late night),0
TXN_105365,2026-09-20 04:04:32,4,U9363,3133.14,Google Pay,0,0,0.05,0,REAL,0.15,Unusual time pattern (late night),0
TXN_105366,2026-09-20 10:03:33,10,U7428,1910.42,BookMyShow,0,0,0.1,0,REAL,0.05,No strong risk signals detected,0
TXN_105367,2026-09-20 18:25:33,18,U8657,3608.08,Amazon Pay,0,0,0.05,1,REAL,0.05,No strong risk signals detected,0
TXN_105368,2026-09-20 08:28:55,8,U9714,1516.64,Myntra,0,0,0.05,0,REAL,0.05,No strong risk signals detected,0
TXN_105369,2026-09-20 11:56:43,11,U9682,2937.83,Swiggy,0,0,0.05,0,REAL,0.05,No strong risk signals detected,0
TXN_105370,2026-09-19 21:25:00,21,U1725,3764.43,Flipkart,0,0,0.05,0,REAL,0.05,No strong risk signals detected,0
TXN_105371,2026-09-20 08:20:46,8,U3268,1467.46,BookMyShow,0,0,0.1,0,REAL,0.05,No strong risk signals detected,0
TXN_105372,2026-09-20 15:16:28,15,U6438,1871.51,Zomato,0,1,0.05,2,REAL,0.2,New device / location,0
TXN_105373,2026-09-19 23:58:04,23,U1757,3805.48,Swiggy,0,0,0.05,2,REAL,0.15,Unusual time pattern (late night),0
TXN_105374,2026-09-20 04:29:05,4,U5701,4982.77,Paytm,0,0,0.08,0,REAL,0.15,Unusual time pattern (late night),0
TXN_105375,2026-09-20 11:57:03,11,U2013,1228.68,Zomato,0,0,0.05,1,REAL,0.05,No strong risk signals detected,0
TXN_105376,2026-09-19 20:33:56,20,U8882,4429.54,Google Pay,0,0,0.05,0,REAL,0.05,No strong risk signals detected,0
TXN_105377,2026-09-20 10:13:31,10,U7874,4398.72,Swiggy,0,0,0.05,0,REAL,0.05,No strong risk signals detected,0
TXN_105378,2026-09-20 14:39:29,14,U9215,2726.41,BookMyShow,0,0,0.1,0,REAL,0.05,No strong risk signals detected,0
TXN_105379,2026-09-20 10:54:44,10,U6404,3106.5,BigBasket,0,0,0.05,2,REAL,0.05,No strong risk signals detected,0
TXN_105380,2026-09-19 21:15:06,21,U4054,4132.1,PhonePe,0,0,0.05,1,REAL,0.05,No strong risk signals detected,0
TXN_105381,2026-09-20 03:41:11,3,U8177,4172.44,Zomato,0,0,0.05,1,REAL,0.15,Unusual time pattern (late night),0
TXN_105382,2026-09-20 12:54:09,12,U1679,2868.02,Swiggy,0,0,0.05,1,REAL,0.05,No strong risk signals detected,0
TXN_105383,2026-09-20 10:34:19,10,U5697,1744.06,Zomato,0,0,0.05,0,REAL,0.05,No strong risk signals detected,0
TXN_105384,2026-09-19 21:39:20,21,U8802,4195.44,Zomato,0,0,0.05,2,REAL,0.05,No strong risk signals detected,0
TXN_105385,2026-09-20 03:21:48,3,U3533,2205.54,Swiggy,0,1,0.05,0,REAL,0.3,Unusual time pattern (late night)|New device / location,0
TXN_105386,2026-09-20 13:01:58,13,U9458,4456.43,BookMyShow,1,0,0.1,1,REAL,0.25,New device / location,0
TXN_105387,2026-09-19 20:21:33,20,U9087,11062.31,Betting App,0,0,0.9,7,REVIEW,0.45,Suspicious merchant category (gambling/high-risk)|Frequent transactions in short time,0
TXN_105388,2026-09-19 22:54:16,22,U7630,734.86,PhonePe,0,0,0.05,0,REAL,0.05,No strong risk signals detected,0
TXN_105389,2026-09-20 00:40:02,0,U1436,239.88,Flipkart,0,0,0.05,2,REAL,0.15,Unusual time pattern (late night),0
TXN_105390,2026-09-20 18:59:18,18,U3293,2940.46,Amazon Pay,0,0,0.05,0,REAL,0.05,No strong risk signals detected,0
TXN_105391,2026-09-20 00:16:30,0,U7282,373.0,Amazon Pay,0,0,0.05,0,REAL,0.15,Unusual time pattern (late night),0
TXN_105392,2026-09-20 04:53:59,4,U1254,4125.72,PhonePe,0,0,0.05,0,REAL,0.15,Unusual time pattern (late night),0
TXN_105393,2026-09-20 00:22:06,0,U2632,310.28,IRCTC,0,0,0.05,1,REAL,0.15,Unusual time pattern (late night),0
TXN_105394,2026-09-20 06:29:19,6,U9235,119.09,Paytm,0,0,0.08,0,REAL,0.05,No strong risk signals detected,0
TXN_105395,2026-09-20 07:58:43,7,U6003,2325.83,Google Pay,1,0,0.05,0,REAL,0.25,New device / location,0
TXN_105396,2026-09-20 17:02:08,17,U6725,1300.67,PhonePe,0,0,0.05,1,REAL,0.05,No strong risk signals detected,0
TXN_105397,2026-09-19 22:14:32,22,U8065,4663.2,Paytm,0,0,0.08,1,REAL,0.05,No strong risk signals detected,0
TXN_105398,2026-09-19 19:16:36,19,U7745,45.13,Flipkart,0,0,0.05,0,REAL,0.05,No strong risk signals detected,0
TXN_105399,2026-09-20 18:08:08,18,U2797,506.15,IRCTC,0,0,0.05,0,REAL,0.05,No strong risk signals detected,0
TXN_105400,2026-09-20 03:46:20,3,U3921,2148.94,Swiggy,0,0,0.05,0,REAL,0.15,Unusual time pattern (late night),0
TXN_105401,2026-09-20 13:20:06,13,U3314,1394.2,Zomato,0,0,0.05,0,REAL,0.05,No strong risk signals detected,0
TXN_105402,2026-09-20 03:30:27,3,U7046,271.31,Paytm,0,0,0.08,0,REAL,0.15,Unusual time pattern (late night),0
TXN_105403,2026-09-20 18:05:30,18,U2413,3765.74,Flipkart,0,0,0.05,0,REAL,0.05,No strong risk signals detected,0
TXN_105404,2026-09-19 23:48:12,23,U4376,4853.19,BookMyShow,0,0,0.1,0,REAL,0.15,Unusual time pattern (late night),0
TXN_105405,2026-09-19 22:18:28,22,U4691,258.25,Google Pay,0,0,0.05,1,REAL,0.05,No strong risk signals detected,0
TXN_105406,2026-09-20 18:29:22,18,U7070,4646.3,Google Pay,0,0,0.05,0,REAL,0.05,No strong risk signals detected,0
TXN_105407,2026-09-20 11:14:06,11,U3225,1953.05,IRCTC,0,0,0.05,0,REAL,0.05,No strong risk signals detected,0
TXN_105408,2026-09-19 22:41:51,22,U2726,4531.05,BigBasket,0,0,0.05,1,REAL,0.05,No strong risk signals detected,0
TXN_105409,2026-09-20 09:07:46,9,U9997,4954.22,Swiggy,0,0,0.05,1,REAL,0.05,No strong risk signals detected,0
TXN_105410,2026-09-20 04:59:48,4,U8699,352.55,IRCTC,0,0,0.05,2,REAL,0.15,Unusual time pattern (late night),0
TXN_105411,2026-09-20 05:38:40,5,U7580,7200.13,Unknown Merchant,0,0,0.9,6,REVIEW,0.45,Suspicious merchant category (gambling/high-risk)|Frequent transactions in short time,0
TXN_105412,2026-09-20 11:56:12,11,U1623,4249.59,Paytm,0,0,0.08,2,REAL,0.05,No strong risk signals detected,0
TXN_105413,2026-09-19 19:23:14,19,U1004,4848.8,Amazon Pay,0,0,0.05,1,REAL,0.05,No strong risk signals detected,0
TXN_105414,2026-09-20 06:35:57,6,U2643,4935.28,BookMyShow,0,0,0.1,0,REAL,0.05,No strong risk signals detected,0
TXN_105415,2026-09-20 08:29:25,8,U5984,4943.41,BookMyShow,0,1,0.1,2,REAL,0.2,New device / location,0
TXN_105416,2026-09-19 20:37:40,20,U2849,6888.92,Myntra,0,0,0.05,1,REAL,0.05,No strong risk signals detected,0
TXN_105417,2026-09-19 21:36:45,21,U8780,3996.96,Paytm,0,0,0.08,1,REAL,0.05,No strong risk signals detected,0
TXN_105418,2026-09-20 06:02:35,6,U3778,1728.77,Paytm,0,0,0.08,0,REAL,0.05,No strong risk signals detected,0
TXN_105419,2026-09-20 11:58:52,11,U4246,3139.43,Google Pay,0,0,0.05,2,REAL,0.05,No strong risk signals detected,0
TXN_105420,2026-09-20 11:45:05,11,U5748,2796.47,Amazon Pay,0,0,0.05,0,REAL,0.05,No strong risk signals detected,0
TXN_105421,2026-09-20 01:45:54,1,U2399,4054.39,Swiggy,0,0,0.05,2,REAL,0.15,Unusual time pattern (late night),0
TXN_105422,2026-09-20 04:29:02,4,U4435,4787.43,IRCTC,0,0,0.05,0,REAL,0.15,Unusual time pattern (late night),0
TXN_105423,2026-09-20 16:26:47,16,U7326,1145.02,Flipkart,0,0,0.05,0,REAL,0.05,No strong risk signals detected,0
TXN_105424,2026-09-20 17:50:49,17,U9051,1323.32,Paytm,0,0,0.08,2,REAL,0.05,No strong risk signals detected,0
TXN_105425,2026-09-20 03:21:13,3,U2087,96.5,BigBasket,0,1,0.05,0,REAL,0.3,Unusual time pattern (late night)|New device / location,0
TXN_105426,2026-09-20 16:47:37,16,U1966,2952.07,BigBasket,0,0,0.05,0,REAL,0.05,No strong risk signals detected,0
TXN_105427,2026-09-20 10:03:52,10,U2305,3309.3,Zomato,0,0,0.05,0,REAL,0.05,No strong risk signals detected,0
TXN_105428,2026-09-20 01:06:06,1,U2278,3232.6,IRCTC,0,0,0.05,0,REAL,0.15,Unusual time pattern (late night),0
TXN_105429,2026-09-19 20:35:34,20,U6280,2875.58,BookMyShow,0,0,0.1,0,REAL,0.05,No strong risk signals detected,0
TXN_105430,2026-09-20 15:37:55,15,U9934,2226.78,Zomato,0,0,0.05,1,REAL,0.05,No strong risk signals detected,0
TXN_105431,2026-09-20 03:05:50,3,U2708,3052.68,IRCTC,0,0,0.05,0,REAL,0.15,Unusual time pattern (late night),0
TXN_105432,2026-09-20 18:06:20,18,U4673,624.02,BookMyShow,0,0,0.1,1,REAL,0.05,No strong risk signals detected,0
TXN_105433,2026-09-20 03:27:12,3,U7202,4232.17,Flipkart,0,0,0.05,0,REAL,0.15,Unusual time pattern (late night),0
TXN_105434,2026-09-20 00:06:42,0,U8496,1896.61,BigBasket,1,0,0.05,1,REAL,0.35,Unusual time pattern (late night)|New device / location,0
TXN_105435,2026-09-20 04:02:55,4,U5856,1612.37,Paytm,0,0,0.08,2,REAL,0.15,Unusual time pattern (late night),0
TXN_105436,2026-09-20 04:30:25,4,U8903,2322.6,BigBasket,0,0,0.05,0,REAL,0.15,Unusual time pattern (late night),0
TXN_105437,2026-09-20 17:15:00,17,U7741,4506.39,Zomato,0,0,0.05,2,REAL,0.05,No strong risk signals detected,0
TXN_105438,2026-09-20 00:46:35,0,U8661,2510.54,Flipkart,0,0,0.05,1,REAL,0.15,Unusual time pattern (late night),0
TXN_105439,2026-09-20 08:33:49,8,U8319,3722.27,BookMyShow,0,0,0.1,1,REAL,0.05,No strong risk signals detected,0
TXN_105440,2026-09-20 07:52:47,7,U8535,2579.5,Zomato,0,0,0.05,0,REAL,0.05,No strong risk signals detected,0
TXN_105441,2026-09-20 04:18:17,4,U3743,20514.59,BookMyShow,0,1,0.1,0,REVIEW,0.42,Unusual time pattern (late night)|New device / location,0
TXN_105442,2026-09-20 13:24:10,13,U6677,2696.65,IRCTC,0,0,0.05,0,REAL,0.05,No strong risk signals detected,0
TXN_105443,2026-09-20 03:09:09,3,U1522,958.35,Myntra,0,0,0.05,0,REAL,0.15,Unusual time pattern (late night),0
TXN_105444,2026-09-19 21:20:47,21,U6665,2470.48,Zomato,0,0,0.05,0,REAL,0.05,No strong risk signals detected,0
TXN_105445,2026-09-20 05:01:12,5,U9944,2210.43,PhonePe,0,0,0.05,0,REAL,0.05,No strong risk signals detected,0
TXN_105446,2026-09-20 13:43:13,13,U9657,3942.04,Myntra,0,0,0.05,1,REAL,0.05,No strong risk signals detected,0
TXN_105447,2026-09-19 19:07:49,19,U5106,908.93,Swiggy,0,0,0.05,1,REAL,0.05,No strong risk signals detected,0
TXN_105448,2026-09-20 18:29:14,18,U7216,523.19,BigBasket,0,0,0.05,0,REAL,0.05,No strong risk signals detected,0
TXN_105449,2026-09-20 06:34:24,6,U2013,1353.46,Myntra,0,0,0.05,2,REAL,0.05,No strong risk signals detected,0
TXN_105450,2026-09-20 08:16:13,8,U3600,412.27,Amazon Pay,0,0,0.05,0,REAL,0.05,No strong risk signals detected,0
TXN_105451,2026-09-20 15:26:15,15,U7514,117059.25,RummyCircle,1,1,0.85,0,FRAUD,0.95,High transaction amount (outlier detected)|New device / location|Suspicious merchant category (gambling/high-risk),1
TXN_105452,2026-09-20 03:46:34,3,U2472,4180.37,IRCTC,0,0,0.05,0,REAL,0.15,Unusual time pattern (late night),0
TXN_105453,2026-09-20 07:38:33,7,U6368,393.47,Swiggy,0,0,0.05,1,REAL,0.05,No strong risk signals detected,0
TXN_105454,2026-09-20 09:14:13,9,U2427,1178.82,Paytm,0,1,0.08,0,REAL,0.2,New device / location,0
TXN_105455,2026-09-20 05:16:33,5,U9338,913.21,Amazon Pay,0,0,0.05,0,REAL,0.05,No strong risk signals detected,0
TXN_105456,2026-09-20 08:07:11,8,U1023,118.01,Myntra,0,0,0.05,1,REAL,0.05,No strong risk signals detected,0
TXN_105457,2026-09-20 06:20:25,6,U7996,1055.66,BigBasket,0,0,0.05,0,REAL,0.05,No strong risk signals detected,0
TXN_105458,2026-09-20 16:42:02,16,U6606,1595.41,PhonePe,0,0,0.05,0,REAL,0.05,No strong risk signals detected,0
TXN_105459,2026-09-20 07:03:51,7,U1283,1400.89,Zomato,0,0,0.05,0,REAL,0.05,No strong risk signals detected,0
TXN_105460,2026-09-20 06:48:14,6,U3513,1038.18,PhonePe,0,0,0.05,0,REAL,0.05,No strong risk signals detected,0
TXN_105461,2026-09-20 04:56:49,4,U1565,4966.05,BigBasket,0,0,0.05,1,REAL,0.15,Unusual time pattern (late night),0
TXN_105462,2026-09-20 10:13:37,10,U9461,807.99,IRCTC,0,0,0.05,0,REAL,0.05,No strong risk signals detected,0
TXN_105463,2026-09-20 18:38:49,18,U2557,4094.82,Zomato,0,0,0.05,0,REAL,0.05,No strong risk signals detected,0
TXN_105464,2026-09-20 06:53:32,6,U4604,3477.99,BookMyShow,0,0,0.1,0,REAL,0.05,No strong risk signals detected,0
TXN_105465,2026-09-19 23:51:07,23,U5801,152.44,Flipkart,0,0,0.05,0,REAL,0.15,Unusual time pattern (late night),0
TXN_105466,2026-09-20 13:06:37,13,U9716,597.37,Zomato,0,0,0.05,0,REAL,0.05,No strong risk signals detected,0
TXN_105467,2026-09-20 03:25:47,3,U9086,4052.49,Flipkart,0,0,0.05,0,REAL,0.15,Unusual time pattern (late night),0
TXN_105468,2026-09-20 15:31:43,15,U3446,429.94,Google Pay,0,0,0.05,0,REAL,0.05,No strong risk signals detected,0
TXN_105469,2026-09-20 07:46:30,7,U8074,18961.13,BookMyShow,0,0,0.1,0,REAL,0.05,No strong risk signals detected,0
TXN_105470,2026-09-19 23:00:03,23,U5467,468.49,Amazon Pay,0,0,0.05,2,REAL,0.15,Unusual time pattern (late night),0
TXN_105471,2026-09-20 05:26:42,5,U9713,1943.11,BookMyShow,0,0,0.1,0,REAL,0.05,No strong risk signals detected,0
TXN_105472,2026-09-20 13:08:54,13,U2585,4269.31,Paytm,0,0,0.08,0,REAL,0.05,No strong risk signals detected,0
TXN_105473,2026-09-20 09:19:57,9,U8195,1275.96,Swiggy,0,0,0.05,0,REAL,0.05,No strong risk signals detected,0
TXN_105474,2026-09-20 05:49:24,5,U4519,699.13,Flipkart,0,0,0.05,0,REAL,0.05,No strong risk signals detected,0
TXN_105475,2026-09-20 02:12:21,2,U9871,469.59,Google Pay,0,0,0.05,2,REAL,0.15,Unusual time pattern (late night),0
TXN_105476,2026-09-20 05:42:39,5,U5474,1622.26,Amazon Pay,0,0,0.05,0,REAL,0.05,No strong risk signals detected,0
TXN_105477,2026-09-20 07:48:41,7,U5042,1883.56,PhonePe,0,0,0.05,0,REAL,0.05,No strong risk signals detected,0
TXN_105478,2026-09-20 00:24:29,0,U6230,4049.34,BookMyShow,0,0,0.1,2,REAL,0.15,Unusual time pattern (late night),0
TXN_105479,2026-09-20 03:53:07,3,U9908,1744.46,Google Pay,0,1,0.05,1,REAL,0.3,Unusual time pattern (late night)|New device / location,0
TXN_105480,2026-09-19 21:01:46,21,U8025,642.06,Swiggy,1,0,0.05,2,REAL,0.25,New device / location,0
TXN_105481,2026-09-19 23:06:34,23,U9977,1755.5,Swiggy,0,0,0.05,0,REAL,0.15,Unusual time pattern (late night),0
TXN_105482,2026-09-20 02:06:04,2,U4894,105784.35,Crypto Exchange,1,0,0.8,7,FRAUD,0.98,High transaction amount (outlier detected)|Unusual time pattern (late night)|New device / location|Suspicious merchant category (gambling/high-risk)|Frequent transactions in short time,1
TXN_105483,2026-09-20 18:15:22,18,U9228,45309.53,Myntra,0,0,0.05,0,REAL,0.17,No strong risk signals detected,0
TXN_105484,2026-09-20 14:39:41,14,U2884,4036.53,Betting App,1,1,0.9,8,FRAUD,0.8,New device / location|Suspicious merchant category (gambling/high-risk)|Frequent transactions in short time,1
TXN_105485,2026-09-20 00:56:39,0,U1813,452.83,IRCTC,0,0,0.05,0,REAL,0.15,Unusual time pattern (late night),0
TXN_105486,2026-09-20 18:11:09,18,U3749,2869.44,Myntra,0,0,0.05,1,REAL,0.05,No strong risk signals detected,0
TXN_105487,2026-09-20 00:08:20,0,U9608,860.81,Myntra,0,0,0.05,0,REAL,0.15,Unusual time pattern (late night),0
TXN_105488,2026-09-20 17:47:41,17,U3797,82.49,BookMyShow,1,0,0.1,2,REAL,0.25,New device / location,0
TXN_105489,2026-09-20 03:12:18,3,U2705,1918.51,Google Pay,0,0,0.05,1,REAL,0.15,Unusual time pattern (late night),0
TXN_105490,2026-09-20 02:28:55,2,U7048,1803.56,Swiggy,0,0,0.05,1,REAL,0.15,Unusual time pattern (late night),0
TXN_105491,2026-09-20 13:53:11,13,U9359,1462.98,Paytm,0,1,0.08,2,REAL,0.2,New device / location,0
TXN_105492,2026-09-20 10:03:45,10,U2684,1492.57,Flipkart,0,0,0.05,0,REAL,0.05,No strong risk signals detected,0
TXN_105493,2026-09-20 02:15:21,2,U5064,747.04,Google Pay,0,0,0.05,0,REAL,0.15,Unusual time pattern (late night),0
TXN_105494,2026-09-19 23:25:25,23,U9292,23625.06,Zomato,0,0,0.05,0,REAL,0.27,Unusual time pattern (late night),0
TXN_105495,2026-09-19 20:33:18,20,U7985,3666.16,Flipkart,0,0,0.05,0,REAL,0.05,No strong risk signals detected,0
TXN_105496,2026-09-20 00:17:04,0,U6566,2916.0,Myntra,0,0,0.05,2,REAL,0.15,Unusual time pattern (late night),0
TXN_105497,2026-09-20 04:18:57,4,U9137,3529.72,IRCTC,0,0,0.05,0,REAL,0.15,Unusual time pattern (late night),0
TXN_105498,2026-09-20 17:47:29,17,U4090,2361.63,Zomato,0,0,0.05,0,REAL,0.05,No strong risk signals detected,0
TXN_105499,2026-09-20 12:44:52,12,U6544,4093.77,Flipkart,0,0,0.05,1,REAL,0.05,No strong risk signals detected,0
TXN_105500,2026-09-20 15:19:11,15,U5457,745.96,BookMyShow,0,0,0.1,0,REAL,0.05,No strong risk signals detected,0
TXN_105501,2026-09-20 15:53:58,15,U9551,3631.54,Myntra,0,0,0.05,0,REAL,0.05,No strong risk signals detected,0
TXN_105502,2026-09-20 06:41:10,6,U6501,617.52,Zomato,0,0,0.05,1,REAL,0.05,No strong risk signals detected,0
TXN_105503,2026-09-20 11:56:39,11,U8381,309.3,Amazon Pay,0,0,0.05,0,REAL,0.05,No strong risk signals detected,0
TXN_105504,2026-09-20 15:09:46,15,U1078,1934.5,Zomato,0,0,0.05,0,REAL,0.05,No strong risk signals detected,0
TXN_105505,2026-09-20 10:03:16,10,U6148,2445.85,BookMyShow,0,0,0.1,0,REAL,0.05,No strong risk signals detected,0
TXN_105506,2026-09-19 22:19:31,22,U6336,2799.09,IRCTC,0,0,0.05,0,REAL,0.05,No strong risk signals detected,0
TXN_105507,2026-09-20 17:04:11,17,U4498,4977.07,Myntra,0,0,0.05,0,REAL,0.05,No strong risk signals detected,0
TXN_105508,2026-09-19 23:44:49,23,U9593,9275.73,RummyCircle,1,1,0.85,7,FRAUD,0.9,Unusual time pattern (late night)|New device / location|Suspicious merchant category (gambling/high-risk)|Frequent transactions in short time,1
TXN_105509,2026-09-20 16:23:18,16,U4538,1936.31,Zomato,0,0,0.05,0,REAL,0.05,No strong risk signals detected,0
TXN_105510,2026-09-20 18:12:54,18,U4893,2164.56,IRCTC,0,0,0.05,0,REAL,0.05,No strong risk signals detected,0
TXN_105511,2026-09-20 18:28:45,18,U1986,107.94,Flipkart,0,0,0.05,1,REAL,0.05,No strong risk signals detected,0
TXN_105512,2026-09-20 08:23:42,8,U1417,1799.71,Google Pay,0,0,0.05,0,REAL,0.05,No strong risk signals detected,0
TXN_105513,2026-09-20 01:49:14,1,U4083,1674.68,Google Pay,0,0,0.05,1,REAL,0.15,Unusual time pattern (late night),0
TXN_105514,2026-09-20 00:46:36,0,U8573,2579.56,Flipkart,0,0,0.05,1,REAL,0.15,Unusual time pattern (late night),0
TXN_105515,2026-09-20 16:01:22,16,U7158,218.29,BigBasket,0,0,0.05,0,REAL,0.05,No strong risk signals detected,0
TXN_105516,2026-09-20 13:00:21,13,U9605,4590.38,Paytm,0,0,0.08,0,REAL,0.05,No strong risk signals detected,0
TXN_105517,2026-09-20 01:54:47,1,U2905,2736.68,IRCTC,0,0,0.05,1,REAL,0.15,Unusual time pattern (late night),0
TXN_105518,2026-09-20 04:28:57,4,U5359,4351.7,PhonePe,0,0,0.05,0,REAL,0.15,Unusual time pattern (late night),0
TXN_105519,2026-09-20 14:10:30,14,U8270,1763.31,Google Pay,0,0,0.05,0,REAL,0.05,No strong risk signals detected,0
TXN_105520,2026-09-20 09:10:24,9,U6781,6334.35,Paytm,0,0,0.08,0,REAL,0.05,No strong risk signals detected,0
TXN_105521,2026-09-19 21:16:36,21,U1459,2865.9,Myntra,0,0,0.05,0,REAL,0.05,No strong risk signals detected,0
TXN_105522,2026-09-20 13:20:05,13,U7129,4755.36,Flipkart,0,0,0.05,2,REAL,0.05,No strong risk signals detected,0
TXN_105523,2026-09-19 19:48:02,19,U1788,4237.31,Paytm,0,0,0.08,1,REAL,0.05,No strong risk signals detected,0
TXN_105524,2026-09-19 22:42:41,22,U1231,2976.76,Zomato,0,0,0.05,1,REAL,0.05,No strong risk signals detected,0
TXN_105525,2026-09-20 18:35:54,18,U6687,3982.6,Flipkart,0,0,0.05,1,REAL,0.05,No strong risk signals detected,0
TXN_105526,2026-09-20 04:26:38,4,U8136,2852.72,Amazon Pay,0,0,0.05,0,REAL,0.15,Unusual time pattern (late night),0
TXN_105527,2026-09-20 14:32:45,14,U7855,4520.23,Zomato,0,0,0.05,0,REAL,0.05,No strong risk signals detected,0
TXN_105528,2026-09-20 18:56:23,18,U8330,4849.93,Paytm,0,0,0.08,0,REAL,0.05,No strong risk signals detected,0
TXN_105529,2026-09-20 15:49:31,15,U5259,4937.88,IRCTC,0,0,0.05,0,REAL,0.05,No strong risk signals detected,0
TXN_105530,2026-09-20 01:53:39,1,U4313,4313.96,Swiggy,0,0,0.05,0,REAL,0.15,Unusual time pattern (late night),0
TXN_105531,2026-09-19 21:47:50,21,U5512,4621.99,Paytm,0,0,0.08,2,REAL,0.05,No strong risk signals detected,0
TXN_105532,2026-09-19 20:11:29,20,U4605,2085.3,Flipkart,0,0,0.05,0,REAL,0.05,No strong risk signals detected,0
TXN_105533,2026-09-19 19:25:56,19,U8548,1452.69,BigBasket,0,0,0.05,0,REAL,0.05,No strong risk signals detected,0
TXN_105534,2026-09-20 14:54:30,14,U3459,1903.47,Myntra,0,0,0.05,2,REAL,0.05,No strong risk signals detected,0
TXN_105535,2026-09-20 12:20:13,12,U4428,2769.36,Zomato,0,0,0.05,1,REAL,0.05,No strong risk signals detected,0
TXN_105536,2026-09-20 02:59:23,2,U1051,1329.03,Swiggy,0,0,0.05,1,REAL,0.15,Unusual time pattern (late night),0
TXN_105537,2026-09-19 21:55:55,21,U3192,3468.16,Google Pay,0,0,0.05,0,REAL,0.05,No strong risk signals detected,0
TXN_105538,2026-09-20 10:00:58,10,U2277,4416.23,Flipkart,0,0,0.05,1,REAL,0.05,No strong risk signals detected,0
TXN_105539,2026-09-20 05:14:28,5,U7173,3754.0,Zomato,0,0,0.05,0,REAL,0.05,No strong risk signals detected,0
TXN_105540,2026-09-20 17:47:33,17,U7009,1735.66,IRCTC,0,0,0.05,2,REAL,0.05,No strong risk signals detected,0
TXN_105541,2026-09-19 23:15:41,23,U4410,4840.18,Amazon Pay,0,0,0.05,0,REAL,0.15,Unusual time pattern (late night),0
TXN_105542,2026-09-20 04:56:27,4,U7308,4059.24,Zomato,0,0,0.05,1,REAL,0.15,Unusual time pattern (late night),0
TXN_105543,2026-09-19 23:22:24,23,U3618,4226.13,Flipkart,0,0,0.05,0,REAL,0.15,Unusual time pattern (late night),0
TXN_105544,2026-09-19 23:02:09,23,U4478,3179.18,Paytm,0,0,0.08,0,REAL,0.15,Unusual time pattern (late night),0
TXN_105545,2026-09-19 20:17:02,20,U2910,407.41,Flipkart,0,0,0.05,0,REAL,0.05,No strong risk signals detected,0
TXN_105546,2026-09-19 23:06:45,23,U1505,4619.11,PhonePe,0,0,0.05,1,REAL,0.15,Unusual time pattern (late night),0
TXN_105547,2026-09-20 09:24:31,9,U7341,2750.58,BookMyShow,0,0,0.1,0,REAL,0.05,No strong risk signals detected,0
TXN_105548,2026-09-19 23:39:39,23,U8736,4531.08,Swiggy,0,0,0.05,0,REAL,0.15,Unusual time pattern (late night),0
TXN_105549,2026-09-19 19:23:52,19,U3728,4986.81,Zomato,0,0,0.05,0,REAL,0.05,No strong risk signals detected,0
TXN_105550,2026-09-19 23:09:06,23,U8138,4813.74,IRCTC,0,0,0.05,0,REAL,0.15,Unusual time pattern (late night),0
TXN_105551,2026-09-20 13:26:16,13,U2638,1197.56,Zomato,0,0,0.05,0,REAL,0.05,No strong risk signals detected,0
TXN_105552,2026-09-20 04:45:15,4,U2078,4743.66,Paytm,1,0,0.08,2,REAL,0.35,Unusual time pattern (late night)|New device / location,0
TXN_105553,2026-09-20 01:51:43,1,U3676,3949.38,PhonePe,0,0,0.05,0,REAL,0.15,Unusual time pattern (late night),0
TXN_105554,2026-09-19 21:11:33,21,U9779,1656.28,Google Pay,0,0,0.05,0,REAL,0.05,No strong risk signals detected,0
TXN_105555,2026-09-19 20:45:41,20,U2934,1909.58,IRCTC,0,0,0.05,0,REAL,0.05,No strong risk signals detected,0
TXN_105556,2026-09-20 17:31:48,17,U4594,3933.12,Myntra,0,0,0.05,0,REAL,0.05,No strong risk signals detected,0
TXN_105557,2026-09-19 21:36:45,21,U3167,3627.48,Myntra,0,0,0.05,0,REAL,0.05,No strong risk signals detected,0
TXN_105558,2026-09-20 15:08:39,15,U8233,3342.69,Amazon Pay,0,0,0.05,2,REAL,0.05,No strong risk signals detected,0
TXN_105559,2026-09-20 17:22:09,17,U8550,2805.35,Zomato,0,0,0.05,0,REAL,0.05,No strong risk signals detected,0
TXN_105560,2026-09-20 13:58:07,13,U8845,3920.16,Zomato,0,0,0.05,0,REAL,0.05,No strong risk signals detected,0
TXN_105561,2026-09-20 00:49:17,0,U3591,3622.31,BigBasket,0,0,0.05,0,REAL,0.15,Unusual time pattern (late night),0
TXN_105562,2026-09-20 18:33:37,18,U9197,2556.98,BigBasket,0,0,0.05,1,REAL,0.05,No strong risk signals detected,0
TXN_105563,2026-09-20 07:55:09,7,U2419,3180.31,Swiggy,0,0,0.05,1,REAL,0.05,No strong risk signals detected,0
TXN_105564,2026-09-20 13:57:22,13,U7433,2536.89,BigBasket,0,0,0.05,0,REAL,0.05,No strong risk signals detected,0
